exp,label
7.3105435,CRISP
7.51019,CRISP
7.874336,CRISP
7.7374296,CRISP
7.3887877,CRISP
7.7040753,CRISP
7.2757683,CRISP
7.559001,CRISP
7.2863774,CRISP
7.2012825,CRISP
6.9348965,CRISP
6.9194393,CRISP
7.5770183,CRISP
7.160784,CRISP
7.5586386,CRISP
7.4539742,CRISP
6.977161,CRISP
7.3667192,CRISP
7.314136,CRISP
7.0649185,CRISP
6.9745445,CRISP
7.322473,CRISP
7.411147,CRISP
7.2969656,CRISP
7.3236113,CRISP
7.710654,CRISP
7.2871056,CRISP
7.264374,CRISP
7.14138,CRISP
7.459146,CRISP
7.117716,CRISP
7.4848394,CRISP
7.4590616,CRISP
7.3656473,CRISP
8.140672,True
8.168506,True
7.56658,True
8.021112,True
8.3496065,True
8.063252,True
7.544034,True
7.6712546,True
7.8968205,True
7.4114375,True
8.438698,True
7.748229,True
8.086231,True
7.449794,True
7.666152,True
7.565839,True
8.157583,True
8.128604,True
8.040186,True
7.723674,True
8.351601,True
7.6996303,True
7.967253,True
7.9856677,True
8.431763,True
7.4373903,True
8.086531,True
8.047336,True
8.251622,True
7.249549,True
8.284069,True
8.12754,True
8.230647,True
7.6918807,True
8.086574,True
7.3386116,True
7.582917,True
7.5699196,True
8.547314,True
8.012429,True
8.047326,True
7.885559,True
8.04632,True
7.473136,True
7.356897,True
8.387856,True
8.22897,True
7.6163054,True
8.098614,True
8.255986,True
8.354566,True
7.7856417,True
7.5284224,True
8.123393,True
7.866182,True
8.355179,True
8.35542,True
8.334715,True
7.785241,True
7.6005282,True
8.291504,True
8.2421,True
7.955225,True
7.1501346,True
7.745371,True
7.325109,True
7.7638464,True
7.9762306,True
7.9168916,True
7.999786,True
8.492863,True
8.368316,True
8.467593,True
8.184578,True
8.588917,True
8.055941,True
7.769448,True
7.9767528,True
8.640022,True
7.327301,True
8.383415,True
8.124822,True
8.040936,True
7.874405,True
7.986266,True
7.6973596,True
7.804243,True
7.3790236,True
7.6009583,True
7.482955,True
7.7697434,True
8.012403,True
7.810143,True
7.6602397,True
8.020216,True
7.4669433,True
8.135483,True
8.315313,True
8.173885,True
8.582267,True
7.5022125,True
8.039265,True
8.39945,True
7.932373,True
7.8200345,True
7.4792495,True
7.856268,True
7.899141,True
7.9228487,True
8.3091755,True
7.8753147,True
8.187368,True
8.211723,True
7.7926373,True
8.328291,True
7.5999756,True
8.27137,True
7.949395,True
7.599073,True
8.1219225,True
7.6486616,True
8.148763,True
7.761497,True
8.339286,True
7.9684553,True
7.585537,True
7.7328744,True
8.012549,True
8.398952,True
8.154202,True
8.557807,True
7.786443,True
8.101631,True
7.9092455,True
7.9085503,True
7.805217,True
7.217055,True
8.08333,True
7.641164,True
8.081862,True
7.8077593,True
7.6848993,True
7.484966,True
7.417147,True
8.354852,True
7.3745537,True
8.35039,True
7.8330736,True
8.20503,True
7.472199,True
7.842681,True
8.053777,True
8.06962,True
7.930229,True
7.8518534,True
7.7211537,True
7.9677196,True
7.3300056,True
7.8933005,True
7.516901,True
7.8216877,True
7.5345573,True
7.9769583,True
8.361098,True
7.940345,True
7.686919,True
8.055875,True
7.8558846,True
8.278638,True
8.015234,True
7.4331584,True
8.245363,True
8.084865,True
8.155155,True
7.4115953,True
8.375708,True
7.303399,True
8.020162,True
7.703756,True
8.160971,True
7.7848716,True
7.7232866,True
7.827923,True
8.410806,True
7.930229,True
8.090007,True
7.707824,True
8.208756,True
8.024752,True
7.4468355,True
7.4975886,True
8.103829,True
7.7195673,True
7.764702,True
7.4215155,True
7.713399,True
8.073111,True
8.211653,True
7.33321,True
8.095801,True
7.8236775,True
8.229909,True
7.297164,True
7.7092547,True
7.760764,True
7.805877,True
8.007049,True
7.894603,True
7.499802,True
7.9427543,True
7.829038,True
7.278351,True
8.204375,True
8.623763,True
7.3642387,True
8.465001,True
8.1270485,True
8.454432,True
7.493901,True
8.177607,True
8.010206,True
7.9076257,True
7.6603746,True
8.234161,True
7.9950585,True
8.064924,True
7.4119387,True
8.199534,True
8.005018,True
7.867035,True
7.849412,True
7.4874964,True
7.9125605,True
7.490814,True
8.164403,True
8.215401,True
7.1668663,True
8.021571,True
8.261225,True
7.4863505,True
8.178115,True
7.965573,True
8.15963,True
8.061491,True
7.9353356,True
7.8772435,True
7.674399,True
7.42973,True
8.215856,True
7.4118786,True
7.6482964,True
8.183555,True
7.3128257,True
7.6389127,True
7.9632645,True
7.3052635,True
8.201563,True
8.152838,True
7.253245,True
8.502722,True
7.8752184,True
7.871407,True
8.066856,True
7.734643,True
7.970268,True
7.2664156,True
7.3301578,True
7.7114444,True
7.971768,True
7.6188173,True
7.993673,True
7.6304736,True
7.8204556,True
7.3528385,True
8.060803,True
8.052521,True
7.7942524,True
8.245221,True
8.046041,True
7.6158323,True
8.132424,True
8.113029,True
8.1256075,True
7.8432918,True
7.8053517,True
8.175068,True
8.130187,True
7.9940486,True
7.60658,True
7.7346807,True
8.552459,True
7.744141,True
7.377265,True
7.8753433,True
7.8389683,True
7.9395328,True
8.082681,True
8.145756,True
8.062507,True
7.579474,True
8.080145,True
8.315081,True
7.9773946,True
7.963149,True
7.342268,True
8.024211,True
8.243785,True
8.453169,True
8.343478,True
8.156702,True
7.992433,True
7.3691525,True
8.050813,True
8.10381,True
7.9968123,True
7.662103,True
8.029596,True
7.931049,True
7.709732,True
7.9227424,True
7.6005697,True
8.208543,True
8.131092,True
7.9432063,True
7.4844337,True
7.7475166,True
7.2589197,True
7.513176,True
7.710747,True
8.205978,True
8.469804,True
8.33355,True
7.909942,True
8.342878,True
8.311932,True
8.205763,True
7.7027907,True
8.03753,True
8.178148,True
7.8387084,True
7.7278786,True
7.91685,True
8.514482,True
7.825014,True
7.923254,True
7.700874,True
7.340727,True
7.373421,True
7.877859,True
7.385158,True
7.9834194,True
7.455101,True
8.527441,True
8.441247,True
7.975836,True
7.6632476,True
7.352148,True
8.016937,True
7.4185753,True
7.4354134,True
8.017657,True
7.9775095,True
7.771717,True
8.24972,True
8.006587,True
7.9801826,True
8.102998,True
8.171953,True
8.141743,True
8.006763,True
7.7027225,True
7.9058356,True
7.7723494,True
8.110515,True
8.071112,True
8.164008,True
7.9976945,True
7.92937,True
7.254245,True
8.088563,True
7.5660534,True
7.7379518,True
7.3755894,True
8.292968,True
7.4422083,True
8.294761,True
7.1835155,True
8.086604,True
8.560412,True
7.3595204,True
8.185938,True
8.31503,True
8.197908,True
7.493665,True
8.151847,True
8.284438,True
7.9485016,True
7.205924,True
8.477028,True
7.8893147,True
7.7185555,True
8.153042,True
8.18714,True
7.717269,True
7.9878855,True
7.659533,True
8.116246,True
8.586372,True
8.26773,True
7.874968,True
8.448387,True
8.360052,True
7.6340685,True
7.992336,True
7.668426,True
7.753408,True
8.194913,True
7.588493,True
7.851197,True
7.971442,True
7.9132433,True
7.9101753,True
7.800344,True
7.628293,True
8.1499195,True
7.6419964,True
7.7365227,True
8.2852,True
8.215693,True
8.038353,True
7.699336,True
7.6890993,True
7.888127,True
7.6596656,True
7.79378,True
8.557791,True
7.801077,True
7.218602,True
7.355776,True
8.432053,True
7.976182,True
8.256838,True
7.9181104,True
8.42324,True
8.126715,True
7.7141447,True
8.511833,True
8.476259,True
7.654939,True
7.754906,True
7.618395,True
7.935859,True
7.60792,True
7.8217425,True
7.404301,True
8.232638,True
7.8626523,True
7.6426506,True
7.534194,True
7.7903805,True
7.6022024,True
7.5722466,True
8.055245,True
7.6806045,True
8.238622,True
7.833591,True
7.9995856,True
7.758878,True
7.951576,True
8.181266,True
8.0969095,True
8.381827,True
8.225147,True
8.238233,True
8.093866,True
8.150671,True
7.6163054,True
8.321474,True
7.8317776,True
7.9620414,True
8.038585,True
8.104167,True
8.017475,True
7.343109,True
8.158721,True
8.001288,True
7.442157,True
7.839106,True
8.0255375,True
8.316949,True
7.878353,True
7.57075,True
7.610982,True
7.990717,True
7.593438,True
7.767834,True
8.228828,True
7.7295003,True
7.9639754,True
8.296381,True
7.517202,True
7.800889,True
8.463047,True
7.306668,True
7.9435716,True
7.8062277,True
8.008584,True
8.083403,True
7.95034,True
7.9776373,True
8.341471,True
8.298976,True
8.403866,True
7.490278,True
8.035636,True
8.483603,True
7.8774743,True
8.033165,True
8.101874,True
7.535649,True
8.014101,True
7.764027,True
7.617727,True
7.4485297,True
7.882759,True
7.9573565,True
8.451994,True
8.016142,True
8.154575,True
7.5816097,True
8.240423,True
7.7812448,True
7.910676,True
7.7438874,True
8.200171,True
7.76052,True
7.7438216,True
7.89397,True
8.565502,True
8.002544,True
7.592371,True
7.8673368,True
8.352198,True
8.314824,True
8.073559,True
7.269422,True
8.032181,True
7.385283,True
8.042489,True
8.052032,True
8.15559,True
8.026557,True
7.5679846,True
7.818466,True
7.451723,True
8.213521,True
8.313138,True
8.147213,True
7.7419305,True
7.8023925,True
8.159306,True
7.8681197,True
7.9804573,True
7.8398356,True
7.9187207,True
7.939425,True
7.5896773,True
8.362233,True
7.9334755,True
8.180451,True
8.14433,True
8.477476,True
8.099444,True
7.575964,True
8.176809,True
8.126159,True
8.186605,True
7.352083,True
7.8446407,True
8.317611,True
8.168935,True
8.128104,True
8.39908,True
7.9609666,True
7.863416,True
7.897885,True
8.002089,True
8.024503,True
7.78609,True
7.926342,True
8.133307,True
7.9992604,True
8.173126,True
8.171188,True
8.37549,True
7.836008,True
7.9947267,True
8.044391,True
7.220958,True
7.878705,True
8.290973,True
7.2725334,True
7.728116,True
8.060235,True
8.413485,True
8.448622,True
8.239331,True
8.098014,True
8.064444,True
7.546651,True
7.885559,True
7.8770356,True
7.820365,True
7.408206,True
7.3335156,True
8.519538,True
8.1749935,True
8.383045,True
8.387346,True
7.9094267,True
7.6308165,True
8.183751,True
7.712803,True
8.213926,True
8.320735,True
8.337989,True
7.7583275,True
8.184266,True
7.980273,True
7.7785697,True
7.761028,True
7.8321285,True
8.001218,True
7.317441,True
7.202627,True
7.840823,True
7.7357736,True
8.2684765,True
7.5979815,True
7.59434,True
8.283452,True
7.7527366,True
7.804335,True
8.073821,True
7.3536415,True
7.9265323,True
7.977759,True
7.885828,True
7.576026,True
8.306921,True
7.173046,True
7.4177012,True
7.915796,True
8.448328,True
7.256035,True
7.999926,True
8.428233,True
8.248897,True
7.9736977,True
8.040955,True
7.346905,True
7.645124,True
7.36252,True
7.895543,True
8.028218,True
7.809563,True
7.795593,True
7.981042,True
7.732101,True
7.9003983,True
7.567598,True
8.515253,True
7.6058545,True
7.8175974,True
7.8990455,True
8.250677,True
8.1978035,True
7.896221,True
7.6072836,True
8.100133,True
8.580968,True
8.311534,True
7.8696547,True
7.8906746,True
7.5871124,True
8.249685,True
7.1925297,True
7.8734956,True
8.211666,True
8.322986,True
8.129,True
7.271267,True
8.187677,True
8.100511,True
7.368044,True
8.315142,True
7.6295137,True
7.586631,True
8.27768,True
8.124266,True
7.411123,True
7.707083,True
7.911354,True
8.4218,True
8.283758,True
7.40217,True
7.2847724,True
8.186012,True
7.974871,True
8.004358,True
7.7267447,True
8.083214,True
7.5964174,True
7.876772,True
8.097293,True
8.192059,True
7.8223658,True
8.1603565,True
7.2591777,True
7.925303,True
7.9048824,True
8.390135,True
8.218439,True
7.3200836,True
7.8659463,True
7.947731,True
7.848473,True
8.011755,True
8.186457,True
7.7089367,True
8.105084,True
8.046859,True
7.6095986,True
7.732101,True
8.216174,True
8.200163,True
7.874569,True
7.790616,True
8.313682,True
7.4513407,True
7.2804146,True
7.687432,True
8.11748,True
8.212843,True
8.091415,True
7.9863863,True
8.397334,True
8.304347,True
8.366572,True
7.9980354,True
8.220715,True
8.045726,True
7.5588436,True
8.312663,True
8.114984,True
8.128117,True
7.910788,True
7.942258,True
7.3283315,True
7.794726,True
6.30268,Ctrl
6.4991403,Ctrl
6.390244,Ctrl
6.6914697,Ctrl
6.843035,Ctrl
5.391061,Ctrl
7.05789,Ctrl
7.0642905,Ctrl
7.5905437,Ctrl
5.892034,Ctrl
6.640309,Ctrl
5.457143,Ctrl
6.9625554,Ctrl
5.977343,Ctrl
6.2850204,Ctrl
6.8173656,Ctrl
6.2808423,Ctrl
6.8300257,Ctrl
7.473224,Ctrl
5.1959147,Ctrl
6.916175,Ctrl
6.222361,Ctrl
6.1530585,Ctrl
6.4198856,Ctrl
6.0878286,Ctrl
6.512145,Ctrl
6.2714834,Ctrl
6.934487,Ctrl
5.8144674,Ctrl
5.7578177,Ctrl
5.288393,Ctrl
6.6633453,Ctrl
5.9870033,Ctrl
6.593403,Ctrl
6.641518,Ctrl
6.1211934,Ctrl
6.0210605,Ctrl
6.890148,Ctrl
7.495298,Ctrl
7.463772,Ctrl
6.932819,Ctrl
5.8938365,Ctrl
4.8945184,Ctrl
7.414818,Ctrl
7.047887,Ctrl
6.9129596,Ctrl
6.1126156,Ctrl
7.026302,Ctrl
5.513449,Ctrl
6.0592313,Ctrl
4.859876,Ctrl
5.8201466,Ctrl
6.7318788,Ctrl
5.5648193,Ctrl
6.946005,Ctrl
5.9529243,Ctrl
6.0334373,Ctrl
5.220316,Ctrl
6.3003707,Ctrl
5.894017,Ctrl
7.0817595,Ctrl
6.9900417,Ctrl
6.43251,Ctrl
6.3085456,Ctrl
6.757056,Ctrl
6.881006,Ctrl
6.700348,Ctrl
6.117422,Ctrl
7.1562643,Ctrl
6.773495,Ctrl
7.707157,Ctrl
6.566141,Ctrl
6.137805,Ctrl
6.753801,Ctrl
6.798896,Ctrl
7.026944,Ctrl
5.7829924,Ctrl
6.2073345,Ctrl
6.313208,Ctrl
6.9561496,Ctrl
6.8021674,Ctrl
5.386505,Ctrl
7.033068,Ctrl
6.767118,Ctrl
7.0855684,Ctrl
7.0283647,Ctrl
6.4038,Ctrl
7.17808,Ctrl
6.497816,Ctrl
5.094691,Ctrl
7.0190234,Ctrl
5.068765,Ctrl
6.524047,Ctrl
6.475137,Ctrl
6.209149,Ctrl
6.8287954,Ctrl
7.351434,Ctrl
6.028055,Ctrl
6.134736,Ctrl
6.1850505,Ctrl
6.5297523,Ctrl
6.6612387,Ctrl
6.9468646,Ctrl
6.5701885,Ctrl
7.420292,Ctrl
6.483364,Ctrl
6.93057,Ctrl
5.285359,Ctrl
6.275446,Ctrl
6.970393,Ctrl
7.3652782,Ctrl
6.350887,Ctrl
5.385207,Ctrl
6.6112213,Ctrl
7.0413055,Ctrl
6.117309,Ctrl
6.679489,Ctrl
6.3954053,Ctrl
5.311498,Ctrl
6.124979,Ctrl
5.785685,Ctrl
6.918795,Ctrl
5.286728,Ctrl
6.10664,Ctrl
5.138012,Ctrl
6.472123,Ctrl
5.622558,Ctrl
7.3576145,Ctrl
6.3010945,Ctrl
5.724251,Ctrl
6.170771,Ctrl
6.3354473,Ctrl
6.3658447,Ctrl
6.844595,Ctrl
4.899795,Ctrl
7.0408573,Ctrl
5.3817544,Ctrl
6.460477,Ctrl
6.8169556,Ctrl
6.6611996,Ctrl
5.882536,Ctrl
7.3614717,Ctrl
6.303905,Ctrl
6.04471,Ctrl
5.186497,Ctrl
7.2541776,Ctrl
7.0349555,Ctrl
5.9617696,Ctrl
6.157046,Ctrl
6.840233,Ctrl
6.4175425,Ctrl
6.4333363,Ctrl
6.3767724,Ctrl
7.218708,Ctrl
4.9256597,Ctrl
5.0576816,Ctrl
7.3928795,Ctrl
5.9302125,Ctrl
6.2945976,Ctrl
7.1147733,Ctrl
6.7418694,Ctrl
6.434371,Ctrl
7.554352,Ctrl
6.611129,Ctrl
7.053415,Ctrl
7.352083,Ctrl
6.7713165,Ctrl
7.759856,Ctrl
6.695092,Ctrl
6.492098,Ctrl
6.92563,Ctrl
6.71642,Ctrl
5.982457,Ctrl
6.279557,Ctrl
6.518036,Ctrl
6.434992,Ctrl
6.4449825,Ctrl
7.0281014,Ctrl
6.640754,Ctrl
7.646188,Ctrl
5.4291844,Ctrl
6.750556,Ctrl
5.210302,Ctrl
6.2808423,Ctrl
7.1783605,Ctrl
6.695697,Ctrl
6.5445514,Ctrl
6.6156797,Ctrl
6.7939124,Ctrl
7.480514,Ctrl
5.0961423,Ctrl
6.7604947,Ctrl
7.6161027,Ctrl
6.297525,Ctrl
5.898538,Ctrl
6.3615065,Ctrl
6.139112,Ctrl
6.7681007,Ctrl
5.479711,Ctrl
6.766107,Ctrl
6.605308,Ctrl
7.3857665,Ctrl
6.737232,Ctrl
7.032745,Ctrl
5.5786467,Ctrl
6.7878833,Ctrl
6.3554654,Ctrl
6.7686214,Ctrl
6.987722,Ctrl
6.9846992,Ctrl
6.92122,Ctrl
6.249581,Ctrl
6.053143,Ctrl
6.7140884,Ctrl
5.070808,Ctrl
6.4086285,Ctrl
6.797868,Ctrl
6.3069053,Ctrl
6.862078,Ctrl
6.472338,Ctrl
7.183774,Ctrl
6.901065,Ctrl
6.1278653,Ctrl
5.1560235,Ctrl
6.573991,Ctrl
7.100433,Ctrl
5.5401278,Ctrl
6.643048,Ctrl
7.009585,Ctrl
6.7447753,Ctrl
6.890933,Ctrl
6.8186426,Ctrl
4.975083,Ctrl
6.8708553,Ctrl
6.316016,Ctrl
6.5362644,Ctrl
7.061376,Ctrl
6.0384316,Ctrl
5.8627577,Ctrl
6.263083,Ctrl
6.042194,Ctrl
7.0952587,Ctrl
7.022376,Ctrl
7.1003466,Ctrl
5.9420714,Ctrl
5.698724,Ctrl
6.6466904,Ctrl
6.694152,Ctrl
6.71979,Ctrl
4.7720785,Ctrl
6.380589,Ctrl
6.4837556,Ctrl
5.7780023,Ctrl
5.863632,Ctrl
6.5297527,Ctrl
6.498478,Ctrl
6.748299,Ctrl
6.9843297,Ctrl
5.8310385,Ctrl
6.3569484,Ctrl
7.3980303,Ctrl
6.253198,Ctrl
6.7011585,Ctrl
6.6261606,Ctrl
6.8287954,Ctrl
7.1933045,Ctrl
7.4723454,Ctrl
6.6919518,Ctrl
6.530094,Ctrl
6.550413,Ctrl
6.550114,Ctrl
5.286337,Ctrl
6.8088336,Ctrl
6.913093,Ctrl
7.2992544,Ctrl
6.5569363,Ctrl
5.34165,Ctrl
6.935415,Ctrl
6.499803,Ctrl
7.523556,Ctrl
6.9080415,Ctrl
6.2602983,Ctrl
6.4993057,Ctrl
6.248808,Ctrl
6.1979856,Ctrl
6.8640184,Ctrl
6.6987276,Ctrl
6.5858936,Ctrl
6.3444834,Ctrl
6.408024,Ctrl
6.896838,Ctrl
6.3733597,Ctrl
6.7519207,Ctrl
7.0492,Ctrl
6.041775,Ctrl
6.674737,Ctrl
6.736191,Ctrl
6.7968845,Ctrl
6.3550353,Ctrl
6.5260015,Ctrl
6.5863276,Ctrl
6.649768,Ctrl
6.858874,Ctrl
7.202871,Ctrl
5.8292336,Ctrl
7.3618913,Ctrl
6.7813773,Ctrl
6.2164397,Ctrl
7.2339764,Ctrl
7.2507796,Ctrl
4.954316,Ctrl
7.133842,Ctrl
7.2518353,Ctrl
6.8337255,Ctrl
6.278893,Ctrl
5.4348497,Ctrl
6.5248113,Ctrl
7.1640673,Ctrl
6.6079645,Ctrl
6.708692,Ctrl
6.707344,Ctrl
6.7220654,Ctrl
6.591766,Ctrl
6.5824304,Ctrl
5.61558,Ctrl
6.2666183,Ctrl
6.747874,Ctrl
7.272725,Ctrl
6.3920674,Ctrl
7.3576145,Ctrl
6.1874304,Ctrl
6.535806,Ctrl
5.3221903,Ctrl
6.2697277,Ctrl
7.687925,Ctrl
6.429416,Ctrl
5.7087064,Ctrl
6.918459,Ctrl
7.3980846,Ctrl
5.7581325,Ctrl
6.425101,Ctrl
5.749826,Ctrl
6.6375136,Ctrl
6.695173,Ctrl
5.370723,Ctrl
7.0149407,Ctrl
6.2428985,Ctrl
7.0770187,Ctrl
6.2042084,Ctrl
6.2305083,Ctrl
5.8065047,Ctrl
6.3702497,Ctrl
6.175548,Ctrl
6.586183,Ctrl
7.017537,Ctrl
6.736167,Ctrl
6.9017863,Ctrl
7.0438757,Ctrl
6.852905,Ctrl
6.076854,Ctrl
7.020326,Ctrl
6.658864,Ctrl
6.995501,Ctrl
5.4412336,Ctrl
5.8613596,Ctrl
6.644005,Ctrl
7.302213,Ctrl
6.7802057,Ctrl
5.3936734,Ctrl
5.7502947,Ctrl
5.7821856,Ctrl
5.9089236,Ctrl
6.6188498,Ctrl
5.507318,Ctrl
6.0647855,Ctrl
6.7123094,Ctrl
6.533243,Ctrl
7.354995,Ctrl
4.9986324,Ctrl
5.984036,Ctrl
6.2811975,Ctrl
6.3451457,Ctrl
7.1623178,Ctrl
6.5846415,Ctrl
5.106037,Ctrl
6.4818435,Ctrl
6.319413,Ctrl
6.806564,Ctrl
6.0369725,Ctrl
6.59559,Ctrl
6.6653004,Ctrl
6.6802835,Ctrl
7.069446,Ctrl
7.641788,Ctrl
6.2516465,Ctrl
6.947631,Ctrl
6.777282,Ctrl
7.191903,Ctrl
5.9911723,Ctrl
6.322322,Ctrl
6.757378,Ctrl
5.3627663,Ctrl
7.1821632,Ctrl
7.7454367,Ctrl
6.0472326,Ctrl
6.008295,Ctrl
6.0964155,Ctrl
6.5086827,Ctrl
7.055727,Ctrl
6.8790874,Ctrl
5.8395996,Ctrl
6.173794,Ctrl
6.4593086,Ctrl
5.924615,Ctrl
6.1026263,Ctrl
6.903971,Ctrl
6.081927,Ctrl
6.613745,Ctrl
6.5224686,Ctrl
5.284773,Ctrl
7.288028,Ctrl
6.5775084,Ctrl
5.486631,Ctrl
6.736952,Ctrl
6.788584,Ctrl
7.0700793,Ctrl
6.588499,Ctrl
6.615978,Ctrl
7.408294,Ctrl
5.652808,Ctrl
7.2661505,Ctrl
6.815544,Ctrl
6.3613625,Ctrl
6.8923078,Ctrl
4.6617565,Ctrl
6.889952,Ctrl
6.89503,Ctrl
5.4278293,Ctrl
5.9648647,Ctrl
6.7548275,Ctrl
7.18502,Ctrl
6.758201,Ctrl
6.7188945,Ctrl
5.569754,Ctrl
6.105598,Ctrl
6.7650256,Ctrl
5.926664,Ctrl
5.898357,Ctrl
7.1176424,Ctrl
6.332696,Ctrl
5.5045104,Ctrl
6.202977,Ctrl
7.0606003,Ctrl
6.600896,Ctrl
6.36117,Ctrl
7.09071,Ctrl
7.3526025,Ctrl
7.468942,Ctrl
7.1007094,Ctrl
6.7761154,Ctrl
7.1968536,Ctrl
6.585123,Ctrl
7.2557926,Ctrl
6.3020005,Ctrl
6.102404,Ctrl
6.4013944,Ctrl
7.4302773,Ctrl
4.964574,Ctrl
6.147224,Ctrl
6.0348916,Ctrl
7.084734,Ctrl
7.0183263,Ctrl
6.8000154,Ctrl
5.7650814,Ctrl
5.9854198,Ctrl
6.29157,Ctrl
6.148621,Ctrl
6.618066,Ctrl
5.1381803,Ctrl
5.743448,Ctrl
7.1777062,Ctrl
6.3650236,Ctrl
7.0522027,Ctrl
5.9390464,Ctrl
6.499637,Ctrl
6.7729716,Ctrl
6.4767017,Ctrl
6.163964,Ctrl
6.7966614,Ctrl
7.2067685,Ctrl
6.620158,Ctrl
6.707344,Ctrl
4.929469,Ctrl
5.9687476,Ctrl
7.2558937,Ctrl
6.7142253,Ctrl
6.266225,Ctrl
5.619131,Ctrl
6.592857,Ctrl
6.5903125,Ctrl
5.8312645,Ctrl
6.880779,Ctrl
6.5111384,Ctrl
6.6704006,Ctrl
5.7338796,Ctrl
6.736251,Ctrl
6.5413666,Ctrl
6.800553,Ctrl
6.500599,Ctrl
7.2455163,Ctrl
6.771752,Ctrl
6.4052057,Ctrl
6.8200736,Ctrl
7.1874323,Ctrl
6.5016613,Ctrl
6.468904,Ctrl
7.319549,Ctrl
6.1325936,Ctrl
6.0056005,Ctrl
6.8241954,Ctrl
7.050618,Ctrl
7.2983317,Ctrl
6.8245015,Ctrl
6.59699,Ctrl
7.125473,Ctrl
4.9829664,Ctrl
6.6361823,Ctrl
5.6903095,Ctrl
7.326812,Ctrl
6.0518737,Ctrl
5.849212,Ctrl
6.416932,Ctrl
6.257002,Ctrl
6.119457,Ctrl
5.8957624,Ctrl
6.4855404,Ctrl
6.4136834,Ctrl
6.5985503,Ctrl
5.840112,Ctrl
6.7712293,Ctrl
7.3623238,Ctrl
6.6069307,Ctrl
6.314584,Ctrl
6.9055634,Ctrl
6.9642134,Ctrl
6.9954753,Ctrl
5.943019,Ctrl
6.843971,Ctrl
7.429684,Ctrl
7.516697,Ctrl
6.061862,Ctrl
5.673981,Ctrl
5.250981,Ctrl
6.510803,Ctrl
6.464202,Ctrl
6.523962,Ctrl
5.994893,Ctrl
6.207788,Ctrl
7.7183995,Ctrl
6.2168555,Ctrl
6.719583,Ctrl
7.2652726,Ctrl
5.443753,Ctrl
6.1531367,Ctrl
6.638466,Ctrl
6.6975145,Ctrl
7.0176697,Ctrl
7.2363844,Ctrl
5.943777,Ctrl
5.243834,Ctrl
7.582515,Ctrl
6.9941096,Ctrl
4.991784,Ctrl
6.6233425,Ctrl
5.6718144,Ctrl
7.0919094,Ctrl
6.645922,Ctrl
5.368276,Ctrl
6.0629306,Ctrl
6.9464197,Ctrl
6.5548325,Ctrl
7.5343394,Ctrl
6.628421,Ctrl
5.8625827,Ctrl
7.6988683,Ctrl
6.0382233,Ctrl
7.318645,Ctrl
6.1704535,Ctrl
6.3756986,Ctrl
7.469568,Ctrl
5.857874,Ctrl
6.828181,Ctrl
7.3504324,Ctrl
7.669434,Ctrl
7.537522,Ctrl
6.263083,Ctrl
6.97057,Ctrl
7.2436323,Ctrl
6.6626425,Ctrl
6.4490066,Ctrl
7.6729465,Ctrl
6.4351473,Ctrl
6.535577,Ctrl
6.391433,Ctrl
6.6064878,Ctrl
6.6959796,Ctrl
6.4716935,Ctrl
6.390046,Ctrl
7.660416,Ctrl
6.693078,Ctrl
6.1761866,Ctrl
6.988155,Ctrl
7.0125365,Ctrl
7.0871863,Ctrl
5.376384,Ctrl
6.2831516,Ctrl
6.5001345,Ctrl
5.9390464,Ctrl
6.8567853,Ctrl
6.4333363,Ctrl
5.821152,Ctrl
6.4835815,Ctrl
7.167298,Ctrl
6.0551214,Ctrl
6.875768,Ctrl
6.646498,Ctrl
7.4819064,Ctrl
6.5114737,Ctrl
6.1761866,Ctrl
6.0956783,Ctrl
7.028552,Ctrl
5.9253597,Ctrl
6.8051796,Ctrl
6.615829,Ctrl
6.9402146,Ctrl
5.6582017,Ctrl
6.8400464,Ctrl
8.133813,Ctrl
6.361651,Ctrl
7.265606,Ctrl
6.222947,Ctrl
5.9832463,Ctrl
7.390287,Ctrl
5.944536,Ctrl
5.940558,Ctrl
7.0487485,Ctrl
7.724481,Ctrl
6.5318727,Ctrl
6.667651,Ctrl
6.950578,Ctrl
7.062696,Ctrl
6.638656,Ctrl
6.6185565,Ctrl
5.436442,Ctrl
6.5665193,Ctrl
6.3786297,Ctrl
5.199492,Ctrl
7.3751907,Ctrl
6.744267,Ctrl
6.323062,Ctrl
7.4748373,Ctrl
6.9055963,Ctrl
4.9952755,Ctrl
6.7768154,Ctrl
7.538773,Ctrl
6.8560266,Ctrl
6.764809,Ctrl
6.7769904,Ctrl
5.588946,Ctrl
6.7601504,Ctrl
6.6373615,Ctrl
6.798225,Ctrl
5.719547,Ctrl
6.5091286,Ctrl
6.871497,Ctrl
6.5482564,Ctrl
6.375747,Ctrl
6.7851214,Ctrl
6.67711,Ctrl
6.505121,Ctrl
6.464628,Ctrl
5.468833,Ctrl
7.1283736,Ctrl
6.758559,Ctrl
7.017988,Ctrl
5.884857,Ctrl
6.0361395,Ctrl
7.1394005,Ctrl
6.0392666,Ctrl
5.5980124,Ctrl
6.488049,Ctrl
5.307893,Ctrl
7.02874,Ctrl
6.493689,Ctrl
6.995501,Ctrl
6.4083867,Ctrl
6.74342,Ctrl
6.8010397,Ctrl
5.2304325,Ctrl
5.756717,Ctrl
6.2051945,Ctrl
6.5850267,Ctrl
6.997189,Ctrl
