split,cell_type,drug,dose,true_prop,ctrl_prop,crisp_prop,diffcrisp_prop,crisp_error,diffcrisp_error,improvement,diffcrisp_win,threshold,n_true,n_ctrl,n_crisp,n_diffcrisp,cov_drug
split3,NK cells,RG7112,0.0709219858156028,0.8251928020565553,0.05,0.0,0.84,0.8251928020565553,0.01480719794344465,0.8103856041131107,1,4.908110260963438,389,1000,1000,1000,NK cells_RG7112
split3,NK cells,LY2090314,0.0709219858156028,0.897196261682243,0.05,0.122,0.854,0.775196261682243,0.043196261682243,0.732,1,6.71859347820282,214,1000,1000,1000,NK cells_LY2090314
split3,NK cells,CGM097,0.0709219858156028,0.8284023668639053,0.05,0.0,0.927,0.8284023668639053,0.09859763313609471,0.7298047337278106,1,5.492455911636352,169,1000,1000,1000,NK cells_CGM097
split3,NK cells,Dovitinib,0.0709219858156028,0.5826086956521739,0.05,0.013,0.585,0.5696086956521739,0.0023913043478260843,0.5672173913043478,1,5.792836761474608,345,1000,1000,1000,NK cells_Dovitinib
split3,T cells CD8+,PF03814735,0.0709219858156028,0.6896551724137931,0.05,0.001,0.564,0.6886551724137931,0.1256551724137932,0.563,1,6.782457613945005,87,1000,1000,1000,T cells CD8+_PF03814735
split3,T cells CD8+,TPCA1,0.0709219858156028,0.5596330275229358,0.05,0.004,0.558,0.5556330275229358,0.0016330275229357039,0.554,1,7.773295259475705,109,1000,1000,1000,T cells CD8+_TPCA1
split3,NK cells,PF04691502,0.0709219858156028,0.5727272727272728,0.05,0.0,0.598,0.5727272727272728,0.025272727272727225,0.5474545454545455,1,7.725755977630613,220,1000,1000,1000,NK cells_PF04691502
split,T regulatory cells,CGM097,0.0709219858156028,0.6410256410256411,0.05,0.02,0.566,0.6210256410256411,0.07502564102564113,0.5459999999999999,1,7.885453557968133,39,1000,1000,1000,T regulatory cells_CGM097
split3,NK cells,GLPG0634,0.0709219858156028,0.5372670807453416,0.05,0.0,0.565,0.5372670807453416,0.027732919254658372,0.5095341614906832,1,7.702661824226375,322,1000,1000,1000,NK cells_GLPG0634
split3,NK cells,BMS265246,0.0709219858156028,0.5255813953488372,0.05,0.006,0.536,0.5195813953488372,0.010418604651162844,0.5091627906976743,1,6.959664511680599,430,1000,1000,1000,NK cells_BMS265246
split3,NK cells,IN1451,0.0709219858156028,1.0,0.05,0.449,0.956,0.5509999999999999,0.04400000000000004,0.5069999999999999,1,7.10564446449279,10,1000,1000,1000,NK cells_IN1451
split3,NK cells,AT7867,0.0709219858156028,0.5477386934673367,0.05,0.0,0.503,0.5477386934673367,0.04473869346733672,0.503,1,6.848482203483578,398,1000,1000,1000,NK cells_AT7867
split3,NK cells,MubritinibTAK165,0.0709219858156028,0.5670103092783505,0.05,0.001,0.502,0.5660103092783505,0.0650103092783505,0.501,1,7.6403892755508425,291,1000,1000,1000,NK cells_MubritinibTAK165
split2,T cells CD4+,LY2090314,0.0709219858156028,0.9969325153374233,0.05,0.47,0.966,0.5269325153374234,0.03093251533742336,0.496,1,4.754200506210325,978,1000,1000,1000,T cells CD4+_LY2090314
split3,T cells CD8+,PRT062607,0.0709219858156028,0.6,0.05,0.074,0.568,0.526,0.03200000000000003,0.494,1,7.795442533493042,120,1000,1000,1000,T cells CD8+_PRT062607
split2,B cells,Crizotinib,0.0709219858156028,0.5767441860465117,0.05,0.0,0.483,0.5767441860465117,0.09374418604651169,0.483,1,9.752965974807726,215,1000,1000,1000,B cells_Crizotinib
split,T regulatory cells,PitavastatinCalcium,0.0709219858156028,0.8333333333333334,0.05,0.0,0.481,0.8333333333333334,0.3523333333333334,0.481,1,6.371911787986755,30,1000,1000,1000,T regulatory cells_PitavastatinCalcium
split2,T cells CD4+,Dovitinib,0.0709219858156028,0.5537459283387622,0.05,0.018,0.497,0.5357459283387622,0.05674592833876224,0.479,1,5.904718041419981,614,1000,1000,1000,T cells CD4+_Dovitinib
split3,NK cells,TPCA1,0.0709219858156028,0.6749116607773852,0.05,0.051,0.823,0.6239116607773851,0.14808833922261477,0.47582332155477036,1,6.675120925903314,283,1000,1000,1000,NK cells_TPCA1
split2,T cells CD4+,BMS265246,0.0709219858156028,0.5519553072625698,0.05,0.024,0.496,0.5279553072625698,0.05595530726256981,0.472,1,8.020809030532835,895,1000,1000,1000,T cells CD4+_BMS265246
split3,NK cells,BX912,0.0709219858156028,0.4777777777777778,0.05,0.0,0.486,0.4777777777777778,0.008222222222222186,0.4695555555555556,1,7.609959793090817,270,1000,1000,1000,NK cells_BX912
split3,NK cells,PF03814735,0.0709219858156028,0.5121212121212121,0.05,0.0,0.458,0.5121212121212121,0.05412121212121207,0.458,1,6.821655821800231,330,1000,1000,1000,NK cells_PF03814735
split3,NK cells,R428,0.0709219858156028,0.6171875,0.05,0.0,0.451,0.6171875,0.1661875,0.451,1,5.854313325881955,256,1000,1000,1000,NK cells_R428
split,T regulatory cells,RG7112,0.0709219858156028,0.8103448275862069,0.05,0.236,0.686,0.5743448275862069,0.1243448275862068,0.45000000000000007,1,5.342203569412231,58,1000,1000,1000,T regulatory cells_RG7112
split3,T cells CD8+,BMS536924,0.0709219858156028,0.7735849056603774,0.05,0.0,0.448,0.7735849056603774,0.3255849056603774,0.448,1,7.485006356239318,53,1000,1000,1000,T cells CD8+_BMS536924
split3,NK cells,BMS387032,0.0709219858156028,0.6564102564102564,0.05,0.18,0.617,0.4764102564102564,0.03941025641025642,0.437,1,9.411520862579343,195,1000,1000,1000,NK cells_BMS387032
split3,T cells CD8+,BMS265246,0.0709219858156028,0.7662337662337663,0.05,0.0,0.435,0.7662337662337663,0.33123376623376627,0.435,1,7.620608448982236,77,1000,1000,1000,T cells CD8+_BMS265246
split3,NK cells,Tacalcitol,0.0709219858156028,0.44654088050314467,0.05,0.0,0.459,0.44654088050314467,0.012459119496855353,0.4340817610062893,1,7.403452968597408,318,1000,1000,1000,NK cells_Tacalcitol
split3,T cells CD8+,Bosutinib,0.0709219858156028,0.648936170212766,0.05,0.0,0.434,0.648936170212766,0.21493617021276595,0.434,1,7.398967456817623,94,1000,1000,1000,T cells CD8+_Bosutinib
split2,B cells,Foretinib,0.0709219858156028,0.6963562753036437,0.05,0.0,0.43,0.6963562753036437,0.26635627530364375,0.43,1,8.370783853530884,247,1000,1000,1000,B cells_Foretinib
split3,T cells CD8+,GLPG0634,0.0709219858156028,0.6559139784946236,0.05,0.138,0.562,0.5179139784946236,0.09391397849462357,0.42400000000000004,1,7.583210754394529,93,1000,1000,1000,T cells CD8+_GLPG0634
split3,NK cells,PD0325901,0.0709219858156028,0.6385135135135135,0.05,0.122,0.738,0.5165135135135135,0.0994864864864865,0.417027027027027,1,6.0294943809509265,296,1000,1000,1000,NK cells_PD0325901
split3,T cells CD8+,AT13387,0.0709219858156028,1.0,0.05,0.0,0.409,1.0,0.591,0.40900000000000003,1,5.680588889122007,13,1000,1000,1000,T cells CD8+_AT13387
split3,T cells CD8+,GanetespibSTA9090,0.0709219858156028,1.0,0.05,0.0,0.382,1.0,0.618,0.382,1,9.120565700531005,12,1000,1000,1000,T cells CD8+_GanetespibSTA9090
split2,T cells CD4+,GW843682X,0.0709219858156028,0.35195530726256985,0.05,0.001,0.351,0.35095530726256985,0.0009553072625698711,0.35,1,6.913480639457703,716,1000,1000,1000,T cells CD4+_GW843682X
split3,NK cells,IKKInhibitorVII,0.0709219858156028,0.4874551971326165,0.05,0.0,0.626,0.4874551971326165,0.13854480286738352,0.34891039426523296,1,7.700873136520386,279,1000,1000,1000,NK cells_IKKInhibitorVII
split3,NK cells,Crizotinib,0.0709219858156028,0.40327868852459015,0.05,0.0,0.465,0.40327868852459015,0.06172131147540988,0.34155737704918027,1,7.716269993782043,305,1000,1000,1000,NK cells_Crizotinib
split3,NK cells,Idelalisib,0.0709219858156028,0.3806228373702422,0.05,0.0,0.424,0.3806228373702422,0.04337716262975777,0.33724567474048445,1,7.226583790779114,289,1000,1000,1000,NK cells_Idelalisib
split3,T cells CD8+,Tamatinib,0.0709219858156028,0.7678571428571429,0.05,0.046,0.382,0.7218571428571429,0.3858571428571429,0.33599999999999997,1,7.3193802118301345,56,1000,1000,1000,T cells CD8+_Tamatinib
split3,T cells CD8+,AZ628,0.0709219858156028,0.4051724137931034,0.05,0.0,0.33,0.4051724137931034,0.07517241379310341,0.33,1,8.764071846008298,116,1000,1000,1000,T cells CD8+_AZ628
split3,NK cells,Foretinib,0.0709219858156028,0.46503496503496505,0.05,0.0,0.603,0.46503496503496505,0.13796503496503493,0.3270699300699301,1,6.68733992576599,286,1000,1000,1000,NK cells_Foretinib
split3,T cells CD8+,Midostaurin,0.0709219858156028,0.41904761904761906,0.05,0.0,0.323,0.41904761904761906,0.09604761904761905,0.323,1,8.606688594818111,105,1000,1000,1000,T cells CD8+_Midostaurin
split,T regulatory cells,HMN214,0.0709219858156028,0.4262295081967213,0.05,0.002,0.325,0.4242295081967213,0.10122950819672127,0.323,1,8.670186758041378,61,1000,1000,1000,T regulatory cells_HMN214
split3,T cells CD8+,Crizotinib,0.0709219858156028,0.5057471264367817,0.05,0.0,0.322,0.5057471264367817,0.18374712643678165,0.322,1,7.9401871204376215,87,1000,1000,1000,T cells CD8+_Crizotinib
split2,T cells CD4+,Scriptaid,0.0709219858156028,0.48164627363737483,0.05,0.076,0.567,0.4056462736373748,0.08535372636262512,0.3202925472747497,1,10.437725973129272,899,1000,1000,1000,T cells CD4+_Scriptaid
split2,T cells CD4+,GSK256066,0.0709219858156028,0.4180327868852459,0.05,0.0,0.516,0.4180327868852459,0.09796721311475409,0.32006557377049183,1,7.143160843849182,610,1000,1000,1000,T cells CD4+_GSK256066
split2,T cells CD4+,R428,0.0709219858156028,0.46321070234113715,0.05,0.017,0.335,0.44621070234113713,0.12821070234113713,0.318,1,6.7990968704223596,598,1000,1000,1000,T cells CD4+_R428
split2,T cells CD4+,PD0325901,0.0709219858156028,0.6575716234652115,0.05,0.097,0.903,0.5605716234652115,0.24542837653478855,0.31514324693042295,1,6.314294099807737,733,1000,1000,1000,T cells CD4+_PD0325901
split3,NK cells,FK866,0.0709219858156028,0.3423076923076923,0.05,0.0,0.314,0.3423076923076923,0.02830769230769231,0.314,1,15.076275253295893,260,1000,1000,1000,NK cells_FK866
split2,T cells CD4+,Sunitinib,0.0709219858156028,0.32092198581560283,0.05,0.0,0.306,0.32092198581560283,0.014921985815602834,0.306,1,7.19359431266784,564,1000,1000,1000,T cells CD4+_Sunitinib
split,Myeloid cells,Idelalisib,0.0709219858156028,0.49230769230769234,0.05,0.0,0.301,0.49230769230769234,0.19130769230769235,0.301,1,9.139928531646728,130,1000,1000,1000,Myeloid cells_Idelalisib
split3,T cells CD8+,Perhexiline,0.0709219858156028,0.9302325581395349,0.05,0.0,0.3,0.9302325581395349,0.6302325581395349,0.29999999999999993,1,6.455299830436706,43,1000,1000,1000,T cells CD8+_Perhexiline
split2,B cells,Palbociclib,0.0709219858156028,0.4098360655737705,0.05,0.0,0.299,0.4098360655737705,0.11083606557377051,0.299,1,8.253845643997177,244,1000,1000,1000,B cells_Palbociclib
split,T regulatory cells,Ixabepilone,0.0709219858156028,0.6666666666666666,0.05,0.051,0.348,0.6156666666666666,0.31866666666666665,0.29699999999999993,1,6.585692572593689,63,1000,1000,1000,T regulatory cells_Ixabepilone
split2,T cells CD4+,Crizotinib,0.0709219858156028,0.4367588932806324,0.05,0.054,0.524,0.3827588932806324,0.08724110671936763,0.29551778656126476,1,8.324004125595092,506,1000,1000,1000,T cells CD4+_Crizotinib
split2,T cells CD4+,AT7867,0.0709219858156028,0.42415316642120765,0.05,0.038,0.518,0.38615316642120767,0.09384683357879237,0.2923063328424153,1,7.8741006135940514,679,1000,1000,1000,T cells CD4+_AT7867
split3,NK cells,AZ628,0.0709219858156028,0.3580645161290323,0.05,0.0,0.425,0.3580645161290323,0.0669354838709677,0.2911290322580646,1,7.97837255001068,310,1000,1000,1000,NK cells_AZ628
split3,T cells CD8+,AT7867,0.0709219858156028,0.5688073394495413,0.05,0.0,0.289,0.5688073394495413,0.27980733944954134,0.289,1,7.4828291654586785,109,1000,1000,1000,T cells CD8+_AT7867
split,Myeloid cells,Foretinib,0.0709219858156028,0.6853932584269663,0.05,0.0,0.285,0.6853932584269663,0.4003932584269663,0.285,1,10.286386251449585,89,1000,1000,1000,Myeloid cells_Foretinib
split3,NK cells,Ixabepilone,0.0709219858156028,0.5361930294906166,0.05,0.001,0.286,0.5351930294906166,0.25019302949061667,0.285,1,6.617348814010618,373,1000,1000,1000,NK cells_Ixabepilone
split2,T cells CD4+,Resminostat,0.0709219858156028,0.5155412647374062,0.05,0.05,0.697,0.46554126473740626,0.1814587352625937,0.28408252947481255,1,9.851122856140137,933,1000,1000,1000,T cells CD4+_Resminostat
split2,B cells,Idelalisib,0.0709219858156028,0.5958333333333333,0.05,0.0,0.279,0.5958333333333333,0.3168333333333333,0.279,1,8.941512537002563,240,1000,1000,1000,B cells_Idelalisib
split3,NK cells,Sunitinib,0.0709219858156028,0.30357142857142855,0.05,0.0,0.33,0.30357142857142855,0.026428571428571468,0.2771428571428571,1,7.1664279937744135,336,1000,1000,1000,NK cells_Sunitinib
split2,T cells CD4+,UNIIBXU45ZH6LI,0.0709219858156028,0.8793774319066148,0.05,0.02,0.297,0.8593774319066148,0.5823774319066148,0.2769999999999999,1,7.034316515922543,257,1000,1000,1000,T cells CD4+_UNIIBXU45ZH6LI
split2,T cells CD4+,TR14035,0.0709219858156028,0.2842465753424658,0.05,0.0,0.276,0.2842465753424658,0.008246575342465756,0.276,1,7.092539501190181,584,1000,1000,1000,T cells CD4+_TR14035
split2,T cells CD4+,Idelalisib,0.0709219858156028,0.4759887005649718,0.05,0.114,0.388,0.3619887005649718,0.08798870056497177,0.274,1,7.098643159866332,708,1000,1000,1000,T cells CD4+_Idelalisib
split3,T cells CD8+,RG7112,0.0709219858156028,0.7755102040816326,0.05,0.0,0.274,0.7755102040816326,0.5015102040816326,0.274,1,6.66426212787628,98,1000,1000,1000,T cells CD8+_RG7112
split2,T cells CD4+,Clotrimazole,0.0709219858156028,0.2916030534351145,0.05,0.02,0.288,0.2716030534351145,0.0036030534351145227,0.26799999999999996,1,6.870007133483883,655,1000,1000,1000,T cells CD4+_Clotrimazole
split,Myeloid cells,Crizotinib,0.0709219858156028,0.42735042735042733,0.05,0.0,0.266,0.42735042735042733,0.16135042735042732,0.266,1,13.943136215209961,117,1000,1000,1000,Myeloid cells_Crizotinib
split3,T cells CD8+,Nilotinib,0.0709219858156028,0.5595238095238095,0.05,0.0,0.265,0.5595238095238095,0.2945238095238095,0.265,1,7.167204284667961,84,1000,1000,1000,T cells CD8+_Nilotinib
split3,NK cells,Selumetinib,0.0709219858156028,0.3710691823899371,0.05,0.068,0.33,0.3030691823899371,0.041069182389937064,0.262,1,9.197109079360962,318,1000,1000,1000,NK cells_Selumetinib
split2,T cells CD4+,Ruxolitinib,0.0709219858156028,0.5773524720893142,0.05,0.971,0.714,0.3936475279106858,0.1366475279106858,0.257,1,8.166982412338257,627,1000,1000,1000,T cells CD4+_Ruxolitinib
split3,T cells CD8+,IKKInhibitorVII,0.0709219858156028,0.75,0.05,0.0,0.244,0.75,0.506,0.244,1,7.010516691207886,56,1000,1000,1000,T cells CD8+_IKKInhibitorVII
split2,B cells,CHIR99021,0.0709219858156028,0.4166666666666667,0.05,0.012,0.255,0.4046666666666667,0.16166666666666668,0.243,1,9.562510776519774,288,1000,1000,1000,B cells_CHIR99021
split2,T cells CD4+,Canertinib,0.0709219858156028,0.579520697167756,0.05,0.167,0.41,0.41252069716775597,0.16952069716775603,0.24299999999999994,1,6.200443053245544,918,1000,1000,1000,T cells CD4+_Canertinib
split3,T cells CD8+,BAY613606,0.0709219858156028,0.8888888888888888,0.05,0.0,0.241,0.8888888888888888,0.6478888888888888,0.241,1,9.345166635513303,27,1000,1000,1000,T cells CD8+_BAY613606
split2,T cells CD4+,Foretinib,0.0709219858156028,0.4498525073746313,0.05,0.046,0.614,0.4038525073746313,0.1641474926253687,0.2397050147492626,1,7.427459144592285,678,1000,1000,1000,T cells CD4+_Foretinib
split3,NK cells,Saracatinib,0.0709219858156028,0.4015748031496063,0.05,0.0,0.565,0.4015748031496063,0.16342519685039364,0.23814960629921267,1,7.080332803726195,381,1000,1000,1000,NK cells_Saracatinib
split2,T cells CD4+,BX912,0.0709219858156028,0.5264270613107822,0.05,0.942,0.706,0.41557293868921774,0.17957293868921775,0.236,1,7.555937075614923,473,1000,1000,1000,T cells CD4+_BX912
split3,T cells CD8+,R428,0.0709219858156028,0.46226415094339623,0.05,0.0,0.232,0.46226415094339623,0.23026415094339622,0.232,1,7.737655901908874,106,1000,1000,1000,T cells CD8+_R428
split2,T cells CD4+,GO6976,0.0709219858156028,0.5057851239669422,0.05,0.245,0.538,0.2607851239669422,0.03221487603305784,0.22857024793388436,1,18.36902961730956,605,1000,1000,1000,T cells CD4+_GO6976
split2,T cells CD4+,Chlorpheniramine,0.0709219858156028,0.31690140845070425,0.05,0.0,0.227,0.31690140845070425,0.08990140845070424,0.227,1,7.505374193191527,710,1000,1000,1000,T cells CD4+_Chlorpheniramine
split3,NK cells,GSK256066,0.0709219858156028,0.6626506024096386,0.05,0.0,0.226,0.6626506024096386,0.4366506024096386,0.22599999999999998,1,6.459905958175657,332,1000,1000,1000,NK cells_GSK256066
split2,T cells CD4+,AMD070hydrochloride,0.0709219858156028,0.32922535211267606,0.05,0.0,0.225,0.32922535211267606,0.10422535211267606,0.225,1,7.0629102706909155,568,1000,1000,1000,T cells CD4+_AMD070hydrochloride
split3,T cells CD8+,FK866,0.0709219858156028,0.5161290322580645,0.05,0.063,0.286,0.4531290322580645,0.23012903225806453,0.22299999999999998,1,11.857248163223254,62,1000,1000,1000,T cells CD8+_FK866
split,T regulatory cells,MK5108,0.0709219858156028,0.34782608695652173,0.05,0.004,0.226,0.3438260869565217,0.12182608695652172,0.222,1,9.621093511581417,69,1000,1000,1000,T regulatory cells_MK5108
split2,T cells CD4+,Ricolinostat,0.0709219858156028,0.2223926380368098,0.05,0.0,0.221,0.2223926380368098,0.0013926380368098068,0.221,1,6.794277715682981,652,1000,1000,1000,T cells CD4+_Ricolinostat
split3,NK cells,Raloxifene,0.0709219858156028,0.24596774193548387,0.05,0.0,0.217,0.24596774193548387,0.028967741935483876,0.217,1,9.159250450134277,248,1000,1000,1000,NK cells_Raloxifene
split3,NK cells,TGX221,0.0709219858156028,0.33827893175074186,0.05,0.0,0.217,0.33827893175074186,0.12127893175074186,0.217,1,8.39077067375183,337,1000,1000,1000,NK cells_TGX221
split,T regulatory cells,Desloratadine,0.0709219858156028,0.4642857142857143,0.05,0.0,0.217,0.4642857142857143,0.2472857142857143,0.217,1,10.525250816345215,56,1000,1000,1000,T regulatory cells_Desloratadine
split3,NK cells,BMS536924,0.0709219858156028,0.4577922077922078,0.05,0.0,0.699,0.4577922077922078,0.24120779220779215,0.21658441558441566,1,7.906367802619933,308,1000,1000,1000,NK cells_BMS536924
split2,T cells CD4+,K02288,0.0709219858156028,0.2635228848821082,0.05,0.0,0.311,0.2635228848821082,0.04747711511789182,0.21604576976421636,1,6.761832642555236,721,1000,1000,1000,T cells CD4+_K02288
split3,T cells CD8+,BX912,0.0709219858156028,0.4431818181818182,0.05,0.0,0.215,0.4431818181818182,0.22818181818181818,0.215,1,8.181004047393799,88,1000,1000,1000,T cells CD8+_BX912
split2,T cells CD4+,Desloratadine,0.0709219858156028,0.2898550724637681,0.05,0.0,0.366,0.2898550724637681,0.07614492753623187,0.21371014492753626,1,7.2655425310134865,621,1000,1000,1000,T cells CD4+_Desloratadine
split2,T cells CD4+,Palbociclib,0.0709219858156028,0.27287319422150885,0.05,0.0,0.333,0.27287319422150885,0.060126805778491166,0.2127463884430177,1,7.345143723487852,623,1000,1000,1000,T cells CD4+_Palbociclib
split2,T cells CD4+,Vardenafil,0.0709219858156028,0.27823240589198034,0.05,0.0,0.21,0.27823240589198034,0.06823240589198035,0.21,1,6.897922253608703,611,1000,1000,1000,T cells CD4+_Vardenafil
split2,T cells CD4+,Tosedostat,0.0709219858156028,0.3520408163265306,0.05,0.022,0.23,0.3300408163265306,0.1220408163265306,0.208,1,6.930110025405884,588,1000,1000,1000,T cells CD4+_Tosedostat
split2,T cells CD4+,CEP37440,0.0709219858156028,0.3221024258760108,0.05,0.0,0.206,0.3221024258760108,0.1161024258760108,0.206,1,7.436882114410398,742,1000,1000,1000,T cells CD4+_CEP37440
split3,NK cells,Canertinib,0.0709219858156028,0.549636803874092,0.05,0.161,0.366,0.38863680387409194,0.18363680387409198,0.20499999999999996,1,6.5715047836303695,413,1000,1000,1000,NK cells_Canertinib
split,T regulatory cells,RVX208,0.0709219858156028,0.6888888888888889,0.05,0.072,0.276,0.6168888888888889,0.41288888888888886,0.20400000000000007,1,7.501590824127197,45,1000,1000,1000,T regulatory cells_RVX208
split3,NK cells,PRT062607,0.0709219858156028,0.4110032362459547,0.05,0.001,0.618,0.4100032362459547,0.2069967637540453,0.2030064724919094,1,7.652530288696286,309,1000,1000,1000,NK cells_PRT062607
split3,NK cells,CC401,0.0709219858156028,0.3588235294117647,0.05,0.04,0.242,0.31882352941176473,0.11682352941176471,0.202,1,8.866110610961913,340,1000,1000,1000,NK cells_CC401
split2,T cells CD4+,SLx2119,0.0709219858156028,0.27835051546391754,0.05,0.06,0.26,0.21835051546391754,0.018350515463917527,0.2,1,7.775275158882141,582,1000,1000,1000,T cells CD4+_SLx2119
split2,T cells CD4+,BMS536924,0.0709219858156028,0.6699029126213593,0.05,0.961,0.762,0.2910970873786407,0.09209708737864075,0.19899999999999995,1,8.363956594467162,618,1000,1000,1000,T cells CD4+_BMS536924
split3,NK cells,Trametinib,0.0709219858156028,0.28431372549019607,0.05,0.0,0.198,0.28431372549019607,0.08631372549019606,0.198,1,8.526995897293089,306,1000,1000,1000,NK cells_Trametinib
split2,T cells CD4+,TPCA1,0.0709219858156028,0.6579378068739771,0.05,0.968,0.771,0.3100621931260229,0.11306219312602295,0.19699999999999995,1,8.59130182266235,611,1000,1000,1000,T cells CD4+_TPCA1
split,T regulatory cells,Tivantinib,0.0709219858156028,0.6511627906976745,0.05,0.001,0.196,0.6501627906976745,0.45516279069767446,0.195,1,8.34367823600769,43,1000,1000,1000,T regulatory cells_Tivantinib
split3,T cells CD8+,HMN214,0.0709219858156028,0.4868421052631579,0.05,0.14,0.329,0.3468421052631579,0.1578421052631579,0.189,1,9.931998777389522,76,1000,1000,1000,T cells CD8+_HMN214
split3,T cells CD8+,BMS387032,0.0709219858156028,1.0,0.05,0.019,0.207,0.981,0.793,0.18799999999999994,1,7.764057230949401,10,1000,1000,1000,T cells CD8+_BMS387032
split3,NK cells,Colchicine,0.0709219858156028,0.3298245614035088,0.05,0.0,0.187,0.3298245614035088,0.1428245614035088,0.187,1,8.70565161705017,285,1000,1000,1000,NK cells_Colchicine
split,T regulatory cells,AMD070hydrochloride,0.0709219858156028,0.525,0.05,0.024,0.21,0.501,0.31500000000000006,0.18599999999999994,1,10.753539419174189,40,1000,1000,1000,T regulatory cells_AMD070hydrochloride
split2,T cells CD4+,Clemastine,0.0709219858156028,0.28175895765472314,0.05,0.02,0.358,0.2617589576547231,0.07624104234527684,0.18551791530944628,1,7.349083518981932,614,1000,1000,1000,T cells CD4+_Clemastine
split2,T cells CD4+,Alvocidib,0.0709219858156028,1.0,0.05,0.095,0.28,0.905,0.72,0.18500000000000005,1,4.719828295707701,8,1000,1000,1000,T cells CD4+_Alvocidib
split3,NK cells,Midostaurin,0.0709219858156028,0.42857142857142855,0.05,0.0,0.184,0.42857142857142855,0.24457142857142855,0.184,1,8.076646327972409,252,1000,1000,1000,NK cells_Midostaurin
split3,NK cells,SLx2119,0.0709219858156028,0.3562874251497006,0.05,0.01,0.19,0.34628742514970057,0.16628742514970057,0.18,1,7.322937273979186,334,1000,1000,1000,NK cells_SLx2119
split,T regulatory cells,Phenylbutazone,0.0709219858156028,0.27941176470588236,0.05,0.052,0.231,0.22741176470588237,0.04841176470588235,0.17900000000000002,1,10.364641666412354,68,1000,1000,1000,T regulatory cells_Phenylbutazone
split2,T cells CD4+,IKKInhibitorVII,0.0709219858156028,0.6060037523452158,0.05,0.969,0.79,0.3629962476547842,0.18399624765478428,0.17899999999999994,1,8.23711142539978,533,1000,1000,1000,T cells CD4+_IKKInhibitorVII
split3,NK cells,BAY872243,0.0709219858156028,0.6021798365122616,0.05,0.981,0.802,0.3788201634877384,0.19982016348773846,0.17899999999999994,1,6.778608345985411,367,1000,1000,1000,NK cells_BAY872243
split3,NK cells,AVL292,0.0709219858156028,0.37948717948717947,0.05,0.0,0.581,0.37948717948717947,0.2015128205128205,0.17797435897435898,1,7.115270662307739,390,1000,1000,1000,NK cells_AVL292
split3,T cells CD8+,Tacalcitol,0.0709219858156028,0.5,0.05,0.0,0.177,0.5,0.323,0.177,1,9.060407114028925,92,1000,1000,1000,T cells CD8+_Tacalcitol
split2,T cells CD4+,MK5108,0.0709219858156028,0.25,0.05,0.001,0.178,0.249,0.07200000000000001,0.177,1,7.13428196907043,716,1000,1000,1000,T cells CD4+_MK5108
split2,T cells CD4+,Vanoxerine,0.0709219858156028,0.3194192377495463,0.05,0.019,0.443,0.30041923774954626,0.12358076225045372,0.17683847549909254,1,7.659477996826172,551,1000,1000,1000,T cells CD4+_Vanoxerine
split,T regulatory cells,GSK1070916,0.0709219858156028,0.5454545454545454,0.05,0.001,0.177,0.5444545454545454,0.3684545454545454,0.176,1,8.902432298660278,55,1000,1000,1000,T regulatory cells_GSK1070916
split2,T cells CD4+,Dasatinib,0.0709219858156028,0.759469696969697,0.05,0.962,0.786,0.20253030303030295,0.026530303030303015,0.17599999999999993,1,7.447580981254576,528,1000,1000,1000,T cells CD4+_Dasatinib
split2,T cells CD4+,FK866,0.0709219858156028,0.33646616541353386,0.05,0.144,0.354,0.19246616541353387,0.017533834586466124,0.17493233082706774,1,10.949198341369627,532,1000,1000,1000,T cells CD4+_FK866
split2,T cells CD4+,PRT062607,0.0709219858156028,0.6091370558375635,0.05,0.922,0.749,0.31286294416243654,0.1398629441624365,0.17300000000000004,1,7.976840329170225,591,1000,1000,1000,T cells CD4+_PRT062607
split2,T cells CD4+,TIE2KinaseInhibitor,0.0709219858156028,0.22769640479360853,0.05,0.0,0.173,0.22769640479360853,0.054696404793608544,0.173,1,7.344773435592651,751,1000,1000,1000,T cells CD4+_TIE2KinaseInhibitor
split2,T cells CD4+,Protriptyline,0.0709219858156028,0.17474302496328928,0.05,0.001,0.168,0.17374302496328928,0.006743024963289268,0.167,1,8.038389730453483,681,1000,1000,1000,T cells CD4+_Protriptyline
split3,T cells CD8+,Pomalidomide,0.0709219858156028,0.8813559322033898,0.05,0.0,0.165,0.8813559322033898,0.7163559322033898,0.16500000000000004,1,6.151134324073792,59,1000,1000,1000,T cells CD8+_Pomalidomide
split2,T cells CD4+,Disulfiram,0.0709219858156028,0.30036630036630035,0.05,0.0,0.165,0.30036630036630035,0.13536630036630035,0.165,1,6.709651112556456,546,1000,1000,1000,T cells CD4+_Disulfiram
split,T regulatory cells,Vanoxerine,0.0709219858156028,0.5434782608695652,0.05,0.038,0.203,0.5054782608695652,0.3404782608695652,0.16499999999999998,1,8.098126363754272,46,1000,1000,1000,T regulatory cells_Vanoxerine
split3,T cells CD8+,59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,0.0709219858156028,0.71875,0.05,0.229,0.393,0.48975,0.32575,0.16400000000000003,1,8.019137668609618,64,1000,1000,1000,T cells CD8+_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine
