,pos_ratio,model,cov_drug,cell_type
745,0.7200000286102295,CellOT,T regulatory cells_Trametinib,T regulatory cells
746,0.9599999785423279,CellOT,T regulatory cells_UNIIBXU45ZH6LI,T regulatory cells
747,0.5600000023841858,CellOT,T regulatory cells_Vandetanib,T regulatory cells
748,0.8399999737739563,CellOT,T regulatory cells_Vanoxerine,T regulatory cells
749,0.7599999904632568,CellOT,T regulatory cells_Vardenafil,T regulatory cells
750,0.7599999904632568,CellOT,T regulatory cells_YK4279,T regulatory cells
751,0.8999999761581421,CellOT,T cells CD4+_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,T cells CD4+
752,0.6399999856948853,CellOT,T cells CD4+_ABT199GDC0199,T cells CD4+
753,0.5799999833106995,CellOT,T cells CD4+_ABT737,T cells CD4+
754,0.699999988079071,CellOT,T cells CD4+_AMD070hydrochloride,T cells CD4+
755,0.699999988079071,CellOT,T cells CD4+_AT13387,T cells CD4+
756,0.7799999713897705,CellOT,T cells CD4+_AT7867,T cells CD4+
757,0.7400000095367432,CellOT,T cells CD4+_AVL292,T cells CD4+
758,0.699999988079071,CellOT,T cells CD4+_AZ628,T cells CD4+
759,0.5400000214576721,CellOT,T cells CD4+_AZD3514,T cells CD4+
760,0.6200000047683716,CellOT,T cells CD4+_AZD4547,T cells CD4+
761,0.6399999856948853,CellOT,T cells CD4+_AZD8330,T cells CD4+
762,0.5199999809265137,CellOT,T cells CD4+_Alogliptin,T cells CD4+
763,1.0,CellOT,T cells CD4+_Alvocidib,T cells CD4+
764,0.7799999713897705,CellOT,T cells CD4+_Amiodarone,T cells CD4+
765,0.5600000023841858,CellOT,T cells CD4+_Atorvastatin,T cells CD4+
766,0.7200000286102295,CellOT,T cells CD4+_Azacitidine,T cells CD4+
767,0.7200000286102295,CellOT,T cells CD4+_BAY613606,T cells CD4+
768,0.5799999833106995,CellOT,T cells CD4+_BAY872243,T cells CD4+
769,0.5400000214576721,CellOT,T cells CD4+_BID1870,T cells CD4+
770,0.6800000071525574,CellOT,T cells CD4+_BMS265246,T cells CD4+
771,0.8600000143051147,CellOT,T cells CD4+_BMS387032,T cells CD4+
772,0.8799999952316284,CellOT,T cells CD4+_BMS536924,T cells CD4+
773,0.7599999904632568,CellOT,T cells CD4+_BMS777607,T cells CD4+
774,0.7799999713897705,CellOT,T cells CD4+_BX912,T cells CD4+
775,0.6000000238418579,CellOT,B cells_Belinostat,B cells
776,0.5799999833106995,CellOT,T cells CD4+_Belinostat,T cells CD4+
777,0.8399999737739563,CellOT,T cells CD4+_Bosutinib,T cells CD4+
778,0.5600000023841858,CellOT,T cells CD4+_Buspirone,T cells CD4+
779,0.6399999856948853,CellOT,T cells CD4+_CC401,T cells CD4+
780,0.9599999785423279,CellOT,T cells CD4+_CEP18770Delanzomib,T cells CD4+
781,0.7200000286102295,CellOT,T cells CD4+_CEP37440,T cells CD4+
782,0.5199999809265137,CellOT,T cells CD4+_CGM097,T cells CD4+
783,1.0,CellOT,T cells CD4+_CGP60474,T cells CD4+
784,0.3799999952316284,CellOT,B cells_CHIR99021,B cells
785,0.23999999463558197,CellOT,T cells CD4+_CHIR99021,T cells CD4+
786,0.5400000214576721,CellOT,T cells CD4+_Cabozantinib,T cells CD4+
787,0.5199999809265137,CellOT,T cells CD4+_Canertinib,T cells CD4+
788,0.5199999809265137,CellOT,T cells CD4+_Ceritinib,T cells CD4+
789,0.8600000143051147,CellOT,T cells CD4+_Chlorpheniramine,T cells CD4+
790,0.8199999928474426,CellOT,T cells CD4+_Clemastine,T cells CD4+
791,0.8199999928474426,CellOT,T cells CD4+_Clomipramine,T cells CD4+
792,0.5,CellOT,T cells CD4+_Clotrimazole,T cells CD4+
793,0.5600000023841858,CellOT,T cells CD4+_Colchicine,T cells CD4+
794,0.6200000047683716,CellOT,T cells CD4+_Colforsin,T cells CD4+
795,0.8999999761581421,CellOT,B cells_Crizotinib,B cells
796,0.8999999761581421,CellOT,T cells CD4+_Crizotinib,T cells CD4+
797,0.5799999833106995,CellOT,B cells_Dabrafenib,B cells
798,0.5799999833106995,CellOT,T cells CD4+_Dabrafenib,T cells CD4+
799,0.8199999928474426,CellOT,B cells_Dactolisib,B cells
800,0.7799999713897705,CellOT,T cells CD4+_Dactolisib,T cells CD4+
801,0.8399999737739563,CellOT,T cells CD4+_Dasatinib,T cells CD4+
802,0.5799999833106995,CellOT,T cells CD4+_Decitabine,T cells CD4+
803,0.7200000286102295,CellOT,T cells CD4+_Defactinib,T cells CD4+
804,0.6399999856948853,CellOT,T cells CD4+_Desloratadine,T cells CD4+
805,0.46000000834465027,CellOT,T cells CD4+_Disulfiram,T cells CD4+
806,0.5400000214576721,CellOT,T cells CD4+_Dovitinib,T cells CD4+
807,0.41999998688697815,CellOT,T cells CD4+_Doxorubicin,T cells CD4+
808,0.5400000214576721,CellOT,T cells CD4+_FK866,T cells CD4+
809,0.5400000214576721,CellOT,T cells CD4+_Flutamide,T cells CD4+
810,0.8199999928474426,CellOT,B cells_Foretinib,B cells
811,0.9599999785423279,CellOT,T cells CD4+_Foretinib,T cells CD4+
812,0.699999988079071,CellOT,T cells CD4+_GLPG0634,T cells CD4+
813,0.8199999928474426,CellOT,T cells CD4+_GO6976,T cells CD4+
814,0.6600000262260437,CellOT,T cells CD4+_GSK1070916,T cells CD4+
815,0.6600000262260437,CellOT,T cells CD4+_GSK256066,T cells CD4+
816,0.5600000023841858,CellOT,T cells CD4+_GW843682X,T cells CD4+
817,0.8799999952316284,CellOT,T cells CD4+_GanetespibSTA9090,T cells CD4+
818,0.6200000047683716,CellOT,T cells CD4+_HMN214,T cells CD4+
819,0.6800000071525574,CellOT,T cells CD4+_HYDROXYUREA,T cells CD4+
820,0.8600000143051147,CellOT,T cells CD4+_IBET151,T cells CD4+
821,0.8399999737739563,CellOT,T cells CD4+_IKKInhibitorVII,T cells CD4+
822,0.47999998927116394,CellOT,T cells CD4+_IMD0354,T cells CD4+
823,0.8799999952316284,CellOT,T cells CD4+_IN1451,T cells CD4+
824,0.8199999928474426,CellOT,B cells_Idelalisib,B cells
825,0.7400000095367432,CellOT,T cells CD4+_Idelalisib,T cells CD4+
826,0.46000000834465027,CellOT,T cells CD4+_Imatinib,T cells CD4+
827,0.5,CellOT,T cells CD4+_Isoniazid,T cells CD4+
828,0.36000001430511475,CellOT,T cells CD4+_Ixabepilone,T cells CD4+
829,0.3400000035762787,CellOT,T cells CD4+_K02288,T cells CD4+
830,0.9200000166893005,CellOT,T cells CD4+_Ketoconazole,T cells CD4+
831,0.47999998927116394,CellOT,B cells_LDN193189,B cells
832,0.5400000214576721,CellOT,T cells CD4+_LDN193189,T cells CD4+
833,0.6800000071525574,CellOT,T cells CD4+_LY2090314,T cells CD4+
834,0.5400000214576721,CellOT,T cells CD4+_Lamivudine,T cells CD4+
835,0.6800000071525574,CellOT,T cells CD4+_Lapatinib,T cells CD4+
836,0.5600000023841858,CellOT,B cells_Linagliptin,B cells
837,0.5799999833106995,CellOT,T cells CD4+_Linagliptin,T cells CD4+
838,0.6600000262260437,CellOT,T cells CD4+_MGCD265,T cells CD4+
839,0.7400000095367432,CellOT,T cells CD4+_MK5108,T cells CD4+
840,0.8600000143051147,CellOT,T cells CD4+_MLN2238,T cells CD4+
841,0.46000000834465027,CellOT,T cells CD4+_Masitinib,T cells CD4+
842,0.5600000023841858,CellOT,T cells CD4+_Methotrexate,T cells CD4+
843,0.699999988079071,CellOT,T cells CD4+_Midostaurin,T cells CD4+
844,0.7400000095367432,CellOT,T cells CD4+_MometasoneFuroate,T cells CD4+
845,0.5400000214576721,CellOT,T cells CD4+_MubritinibTAK165,T cells CD4+
846,0.47999998927116394,CellOT,T cells CD4+_Navitoclax,T cells CD4+
847,0.5400000214576721,CellOT,T cells CD4+_Nefazodone,T cells CD4+
848,0.8199999928474426,CellOT,T cells CD4+_Nilotinib,T cells CD4+
849,0.3199999928474426,CellOT,B cells_ODemethylatedAdapalene,B cells
850,0.46000000834465027,CellOT,T cells CD4+_ODemethylatedAdapalene,T cells CD4+
851,0.3199999928474426,CellOT,T cells CD4+_OSI930,T cells CD4+
852,0.8999999761581421,CellOT,T cells CD4+_OprozomibONX0912,T cells CD4+
853,0.699999988079071,CellOT,T cells CD4+_Oxybenzone,T cells CD4+
854,0.6800000071525574,CellOT,T cells CD4+_PD0325901,T cells CD4+
855,0.7200000286102295,CellOT,T cells CD4+_PF03814735,T cells CD4+
856,0.6800000071525574,CellOT,T cells CD4+_PF04691502,T cells CD4+
857,0.7200000286102295,CellOT,T cells CD4+_PRT062607,T cells CD4+
858,0.47999998927116394,CellOT,B cells_Palbociclib,B cells
859,0.6000000238418579,CellOT,T cells CD4+_Palbociclib,T cells CD4+
860,0.23999999463558197,CellOT,B cells_Penfluridol,B cells
861,0.5400000214576721,CellOT,T cells CD4+_Penfluridol,T cells CD4+
862,0.7400000095367432,CellOT,T cells CD4+_Perhexiline,T cells CD4+
863,0.6200000047683716,CellOT,T cells CD4+_Phenylbutazone,T cells CD4+
864,0.800000011920929,CellOT,T cells CD4+_PitavastatinCalcium,T cells CD4+
865,0.3400000035762787,CellOT,T cells CD4+_Pomalidomide,T cells CD4+
866,0.4000000059604645,CellOT,B cells_PorcnInhibitorIII,B cells
867,0.6399999856948853,CellOT,T cells CD4+_PorcnInhibitorIII,T cells CD4+
868,0.7200000286102295,CellOT,T cells CD4+_Prednisolone,T cells CD4+
869,0.9599999785423279,CellOT,T cells CD4+_ProscillaridinAProscillaridinA,T cells CD4+
870,0.699999988079071,CellOT,T cells CD4+_Protriptyline,T cells CD4+
871,0.6200000047683716,CellOT,T cells CD4+_Quizartinib,T cells CD4+
872,0.5199999809265137,CellOT,B cells_R428,B cells
873,0.7200000286102295,CellOT,T cells CD4+_R428,T cells CD4+
874,0.7599999904632568,CellOT,T cells CD4+_RG7090,T cells CD4+
875,0.6000000238418579,CellOT,T cells CD4+_RG7112,T cells CD4+
876,0.6800000071525574,CellOT,T cells CD4+_RN486,T cells CD4+
877,0.5400000214576721,CellOT,T cells CD4+_RVX208,T cells CD4+
878,0.14000000059604645,CellOT,T cells CD4+_Raloxifene,T cells CD4+
879,0.5,CellOT,T cells CD4+_Resminostat,T cells CD4+
880,0.7599999904632568,CellOT,T cells CD4+_Ricolinostat,T cells CD4+
881,0.5799999833106995,CellOT,T cells CD4+_Riociguat,T cells CD4+
882,0.7599999904632568,CellOT,T cells CD4+_Ruxolitinib,T cells CD4+
883,0.7400000095367432,CellOT,T cells CD4+_SB525334,T cells CD4+
884,0.6200000047683716,CellOT,T cells CD4+_SCH58261,T cells CD4+
885,0.7200000286102295,CellOT,T cells CD4+_SLx2119,T cells CD4+
886,0.6000000238418579,CellOT,T cells CD4+_STK219801,T cells CD4+
887,0.800000011920929,CellOT,T cells CD4+_Saracatinib,T cells CD4+
888,0.8399999737739563,CellOT,T cells CD4+_Scriptaid,T cells CD4+
889,0.7200000286102295,CellOT,T cells CD4+_Selumetinib,T cells CD4+
890,0.6200000047683716,CellOT,T cells CD4+_Sgccbp30,T cells CD4+
891,0.6000000238418579,CellOT,T cells CD4+_Sunitinib,T cells CD4+
892,0.5400000214576721,CellOT,T cells CD4+_TGX221,T cells CD4+
893,0.5799999833106995,CellOT,T cells CD4+_TIE2KinaseInhibitor,T cells CD4+
894,0.6200000047683716,CellOT,T cells CD4+_TLHRAS26,T cells CD4+
895,0.8600000143051147,CellOT,T cells CD4+_TPCA1,T cells CD4+
896,0.5600000023841858,CellOT,T cells CD4+_TR14035,T cells CD4+
897,0.7599999904632568,CellOT,T cells CD4+_Tacalcitol,T cells CD4+
898,0.8199999928474426,CellOT,T cells CD4+_Tamatinib,T cells CD4+
899,0.4399999976158142,CellOT,T cells CD4+_Tipifarnib,T cells CD4+
900,0.5799999833106995,CellOT,T cells CD4+_Tivantinib,T cells CD4+
901,0.7799999713897705,CellOT,T cells CD4+_Tivozanib,T cells CD4+
902,0.5199999809265137,CellOT,T cells CD4+_Topotecan,T cells CD4+
903,0.6800000071525574,CellOT,T cells CD4+_Tosedostat,T cells CD4+
904,0.5799999833106995,CellOT,T cells CD4+_Trametinib,T cells CD4+
905,0.8199999928474426,CellOT,T cells CD4+_UNIIBXU45ZH6LI,T cells CD4+
906,0.5600000023841858,CellOT,T cells CD4+_Vandetanib,T cells CD4+
907,0.6000000238418579,CellOT,T cells CD4+_Vanoxerine,T cells CD4+
908,0.6399999856948853,CellOT,T cells CD4+_Vardenafil,T cells CD4+
909,0.8199999928474426,CellOT,T cells CD4+_Vorinostat,T cells CD4+
910,0.25999999046325684,CellOT,T cells CD4+_YK4279,T cells CD4+
911,0.8799999952316284,CellOT,NK cells_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,NK cells
912,0.5,CellOT,T cells CD8+_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,T cells CD8+
913,0.4399999976158142,CellOT,NK cells_ABT199GDC0199,NK cells
914,0.2800000011920929,CellOT,T cells CD8+_ABT199GDC0199,T cells CD8+
915,0.46000000834465027,CellOT,NK cells_ABT737,NK cells
916,0.36000001430511475,CellOT,T cells CD8+_ABT737,T cells CD8+
917,0.5799999833106995,CellOT,NK cells_AMD070hydrochloride,NK cells
918,0.6200000047683716,CellOT,T cells CD8+_AMD070hydrochloride,T cells CD8+
919,1.0,CellOT,NK cells_AT13387,NK cells
920,0.6000000238418579,CellOT,T cells CD8+_AT13387,T cells CD8+
921,0.800000011920929,CellOT,NK cells_AT7867,NK cells
922,0.6399999856948853,CellOT,T cells CD8+_AT7867,T cells CD8+
923,0.699999988079071,CellOT,NK cells_AVL292,NK cells
924,0.5400000214576721,CellOT,T cells CD8+_AVL292,T cells CD8+
925,0.7400000095367432,CellOT,NK cells_AZ628,NK cells
926,0.6600000262260437,CellOT,T cells CD8+_AZ628,T cells CD8+
927,0.47999998927116394,CellOT,NK cells_AZD3514,NK cells
928,0.46000000834465027,CellOT,T cells CD8+_AZD3514,T cells CD8+
929,0.5,CellOT,NK cells_AZD4547,NK cells
930,0.4399999976158142,CellOT,T cells CD8+_AZD4547,T cells CD8+
931,0.699999988079071,CellOT,NK cells_AZD8330,NK cells
932,0.6600000262260437,CellOT,T cells CD8+_AZD8330,T cells CD8+
933,0.4399999976158142,CellOT,NK cells_Alogliptin,NK cells
934,0.6000000238418579,CellOT,T cells CD8+_Alogliptin,T cells CD8+
935,1.0,CellOT,NK cells_Alvocidib,NK cells
936,0.5600000023841858,CellOT,NK cells_Amiodarone,NK cells
937,0.5600000023841858,CellOT,T cells CD8+_Amiodarone,T cells CD8+
938,0.7599999904632568,CellOT,NK cells_Atorvastatin,NK cells
939,0.5799999833106995,CellOT,T cells CD8+_Atorvastatin,T cells CD8+
940,0.6200000047683716,CellOT,NK cells_Azacitidine,NK cells
941,0.6200000047683716,CellOT,T cells CD8+_Azacitidine,T cells CD8+
942,0.7200000286102295,CellOT,NK cells_BAY613606,NK cells
943,0.6200000047683716,CellOT,T cells CD8+_BAY613606,T cells CD8+
944,0.8999999761581421,CellOT,NK cells_BAY872243,NK cells
945,0.7799999713897705,CellOT,T cells CD8+_BAY872243,T cells CD8+
946,0.5199999809265137,CellOT,NK cells_BID1870,NK cells
947,0.3799999952316284,CellOT,T cells CD8+_BID1870,T cells CD8+
948,0.699999988079071,CellOT,NK cells_BMS265246,NK cells
949,0.5799999833106995,CellOT,T cells CD8+_BMS265246,T cells CD8+
950,0.8600000143051147,CellOT,NK cells_BMS387032,NK cells
951,0.9599999785423279,CellOT,T cells CD8+_BMS387032,T cells CD8+
952,0.7599999904632568,CellOT,NK cells_BMS536924,NK cells
953,0.6800000071525574,CellOT,T cells CD8+_BMS536924,T cells CD8+
954,0.7400000095367432,CellOT,NK cells_BMS777607,NK cells
955,0.6200000047683716,CellOT,T cells CD8+_BMS777607,T cells CD8+
956,0.800000011920929,CellOT,NK cells_BX912,NK cells
957,0.5799999833106995,CellOT,T cells CD8+_BX912,T cells CD8+
958,0.9800000190734863,CellOT,NK cells_Belinostat,NK cells
959,0.9800000190734863,CellOT,T cells CD8+_Belinostat,T cells CD8+
960,0.6600000262260437,CellOT,NK cells_Bosutinib,NK cells
961,0.6200000047683716,CellOT,T cells CD8+_Bosutinib,T cells CD8+
962,0.6000000238418579,CellOT,NK cells_Buspirone,NK cells
963,0.5600000023841858,CellOT,T cells CD8+_Buspirone,T cells CD8+
964,0.6200000047683716,CellOT,NK cells_CC401,NK cells
965,0.5199999809265137,CellOT,T cells CD8+_CC401,T cells CD8+
966,0.9599999785423279,CellOT,T cells CD8+_CEP18770Delanzomib,T cells CD8+
967,0.5799999833106995,CellOT,NK cells_CEP37440,NK cells
968,0.5600000023841858,CellOT,T cells CD8+_CEP37440,T cells CD8+
969,0.5199999809265137,CellOT,NK cells_CGM097,NK cells
970,0.10000000149011612,CellOT,T cells CD8+_CGM097,T cells CD8+
971,0.9599999785423279,CellOT,NK cells_CGP60474,NK cells
972,0.5600000023841858,CellOT,NK cells_CHIR99021,NK cells
973,0.8399999737739563,CellOT,T cells CD8+_CHIR99021,T cells CD8+
974,0.6600000262260437,CellOT,NK cells_Cabozantinib,NK cells
975,0.5400000214576721,CellOT,T cells CD8+_Cabozantinib,T cells CD8+
976,0.6000000238418579,CellOT,NK cells_Canertinib,NK cells
977,0.5600000023841858,CellOT,T cells CD8+_Canertinib,T cells CD8+
978,0.6200000047683716,CellOT,NK cells_Ceritinib,NK cells
979,0.5600000023841858,CellOT,T cells CD8+_Ceritinib,T cells CD8+
980,0.6200000047683716,CellOT,NK cells_Chlorpheniramine,NK cells
981,0.5400000214576721,CellOT,T cells CD8+_Chlorpheniramine,T cells CD8+
982,0.800000011920929,CellOT,NK cells_Clemastine,NK cells
983,0.8199999928474426,CellOT,T cells CD8+_Clemastine,T cells CD8+
984,0.6200000047683716,CellOT,NK cells_Clomipramine,NK cells
985,0.5400000214576721,CellOT,T cells CD8+_Clomipramine,T cells CD8+
986,0.6000000238418579,CellOT,NK cells_Clotrimazole,NK cells
987,0.6399999856948853,CellOT,T cells CD8+_Clotrimazole,T cells CD8+
988,0.7599999904632568,CellOT,NK cells_Colchicine,NK cells
989,0.8600000143051147,CellOT,T cells CD8+_Colchicine,T cells CD8+
990,0.6000000238418579,CellOT,NK cells_Colforsin,NK cells
991,0.6200000047683716,CellOT,T cells CD8+_Colforsin,T cells CD8+
992,0.6800000071525574,CellOT,NK cells_Crizotinib,NK cells
993,0.5199999809265137,CellOT,T cells CD8+_Crizotinib,T cells CD8+
994,0.699999988079071,CellOT,NK cells_Dabrafenib,NK cells
995,0.6200000047683716,CellOT,T cells CD8+_Dabrafenib,T cells CD8+
996,0.9399999976158142,CellOT,NK cells_Dactolisib,NK cells
997,0.699999988079071,CellOT,T cells CD8+_Dactolisib,T cells CD8+
998,0.6800000071525574,CellOT,NK cells_Dasatinib,NK cells
999,0.8199999928474426,CellOT,T cells CD8+_Dasatinib,T cells CD8+
1000,0.5400000214576721,CellOT,NK cells_Decitabine,NK cells
1001,0.5400000214576721,CellOT,T cells CD8+_Decitabine,T cells CD8+
1002,0.6200000047683716,CellOT,NK cells_Defactinib,NK cells
1003,0.6399999856948853,CellOT,T cells CD8+_Defactinib,T cells CD8+
1004,0.800000011920929,CellOT,NK cells_Desloratadine,NK cells
1005,0.699999988079071,CellOT,T cells CD8+_Desloratadine,T cells CD8+
1006,0.5400000214576721,CellOT,NK cells_Disulfiram,NK cells
1007,0.6399999856948853,CellOT,T cells CD8+_Disulfiram,T cells CD8+
1008,0.7200000286102295,CellOT,NK cells_Dovitinib,NK cells
1009,0.5400000214576721,CellOT,T cells CD8+_Dovitinib,T cells CD8+
1010,0.6800000071525574,CellOT,NK cells_Doxorubicin,NK cells
1011,0.7200000286102295,CellOT,T cells CD8+_Doxorubicin,T cells CD8+
1012,0.5799999833106995,CellOT,NK cells_FK866,NK cells
1013,0.6000000238418579,CellOT,T cells CD8+_FK866,T cells CD8+
1014,0.6200000047683716,CellOT,NK cells_Flutamide,NK cells
1015,0.7200000286102295,CellOT,T cells CD8+_Flutamide,T cells CD8+
1016,0.5600000023841858,CellOT,NK cells_Foretinib,NK cells
1017,0.5600000023841858,CellOT,T cells CD8+_Foretinib,T cells CD8+
1018,0.8399999737739563,CellOT,NK cells_GLPG0634,NK cells
1019,0.7599999904632568,CellOT,T cells CD8+_GLPG0634,T cells CD8+
1020,0.5400000214576721,CellOT,NK cells_GO6976,NK cells
1021,0.25999999046325684,CellOT,T cells CD8+_GO6976,T cells CD8+
1022,0.5600000023841858,CellOT,NK cells_GSK1070916,NK cells
1023,0.6399999856948853,CellOT,T cells CD8+_GSK1070916,T cells CD8+
1024,0.5600000023841858,CellOT,NK cells_GSK256066,NK cells
1025,0.6600000262260437,CellOT,T cells CD8+_GSK256066,T cells CD8+
1026,0.5600000023841858,CellOT,NK cells_GW843682X,NK cells
1027,0.5600000023841858,CellOT,T cells CD8+_GW843682X,T cells CD8+
1028,1.0,CellOT,NK cells_GanetespibSTA9090,NK cells
1029,0.6200000047683716,CellOT,T cells CD8+_GanetespibSTA9090,T cells CD8+
1030,0.7599999904632568,CellOT,NK cells_HMN214,NK cells
1031,0.47999998927116394,CellOT,T cells CD8+_HMN214,T cells CD8+
1032,0.5600000023841858,CellOT,NK cells_HYDROXYUREA,NK cells
1033,0.6399999856948853,CellOT,T cells CD8+_HYDROXYUREA,T cells CD8+
1034,0.8999999761581421,CellOT,NK cells_IBET151,NK cells
1035,0.9599999785423279,CellOT,T cells CD8+_IBET151,T cells CD8+
1036,0.9399999976158142,CellOT,NK cells_IKKInhibitorVII,NK cells
1037,0.6800000071525574,CellOT,T cells CD8+_IKKInhibitorVII,T cells CD8+
1038,0.7400000095367432,CellOT,NK cells_IMD0354,NK cells
1039,0.800000011920929,CellOT,T cells CD8+_IMD0354,T cells CD8+
1040,0.9200000166893005,CellOT,NK cells_IN1451,NK cells
1041,0.5199999809265137,CellOT,NK cells_Idelalisib,NK cells
1042,0.6000000238418579,CellOT,T cells CD8+_Idelalisib,T cells CD8+
1043,0.46000000834465027,CellOT,NK cells_Imatinib,NK cells
1044,0.5400000214576721,CellOT,T cells CD8+_Imatinib,T cells CD8+
1045,0.3199999928474426,CellOT,NK cells_Isoniazid,NK cells
1046,0.6399999856948853,CellOT,T cells CD8+_Isoniazid,T cells CD8+
1047,0.6399999856948853,CellOT,NK cells_Ixabepilone,NK cells
1048,0.4000000059604645,CellOT,T cells CD8+_Ixabepilone,T cells CD8+
1049,0.6000000238418579,CellOT,NK cells_K02288,NK cells
1050,0.5600000023841858,CellOT,T cells CD8+_K02288,T cells CD8+
1051,0.4399999976158142,CellOT,NK cells_Ketoconazole,NK cells
1052,0.3799999952316284,CellOT,T cells CD8+_Ketoconazole,T cells CD8+
1053,0.47999998927116394,CellOT,NK cells_LDN193189,NK cells
1054,0.5799999833106995,CellOT,T cells CD8+_LDN193189,T cells CD8+
1055,0.8600000143051147,CellOT,NK cells_LY2090314,NK cells
1056,0.4000000059604645,CellOT,T cells CD8+_LY2090314,T cells CD8+
1057,0.46000000834465027,CellOT,NK cells_Lamivudine,NK cells
1058,0.6000000238418579,CellOT,T cells CD8+_Lamivudine,T cells CD8+
1059,0.4399999976158142,CellOT,NK cells_Lapatinib,NK cells
1060,0.5799999833106995,CellOT,T cells CD8+_Lapatinib,T cells CD8+
1061,0.47999998927116394,CellOT,NK cells_Linagliptin,NK cells
1062,0.5400000214576721,CellOT,T cells CD8+_Linagliptin,T cells CD8+
1063,0.5199999809265137,CellOT,NK cells_MGCD265,NK cells
1064,0.5,CellOT,T cells CD8+_MGCD265,T cells CD8+
1065,0.7400000095367432,CellOT,NK cells_MK5108,NK cells
1066,0.6000000238418579,CellOT,T cells CD8+_MK5108,T cells CD8+
1067,0.9800000190734863,CellOT,T cells CD8+_MLN2238,T cells CD8+
1068,0.8199999928474426,CellOT,NK cells_Masitinib,NK cells
1069,0.7200000286102295,CellOT,T cells CD8+_Masitinib,T cells CD8+
1070,0.5199999809265137,CellOT,NK cells_Methotrexate,NK cells
1071,0.5199999809265137,CellOT,T cells CD8+_Methotrexate,T cells CD8+
1072,0.699999988079071,CellOT,NK cells_Midostaurin,NK cells
1073,0.7200000286102295,CellOT,T cells CD8+_Midostaurin,T cells CD8+
1074,0.8799999952316284,CellOT,NK cells_MometasoneFuroate,NK cells
1075,0.6200000047683716,CellOT,T cells CD8+_MometasoneFuroate,T cells CD8+
1076,0.6399999856948853,CellOT,NK cells_MubritinibTAK165,NK cells
1077,0.699999988079071,CellOT,T cells CD8+_MubritinibTAK165,T cells CD8+
1078,0.46000000834465027,CellOT,NK cells_Navitoclax,NK cells
1079,0.4000000059604645,CellOT,T cells CD8+_Navitoclax,T cells CD8+
1080,0.5799999833106995,CellOT,NK cells_Nefazodone,NK cells
1081,0.46000000834465027,CellOT,T cells CD8+_Nefazodone,T cells CD8+
1082,0.7599999904632568,CellOT,NK cells_Nilotinib,NK cells
1083,0.699999988079071,CellOT,T cells CD8+_Nilotinib,T cells CD8+
1084,0.4000000059604645,CellOT,NK cells_ODemethylatedAdapalene,NK cells
1085,0.5600000023841858,CellOT,T cells CD8+_ODemethylatedAdapalene,T cells CD8+
1086,0.41999998688697815,CellOT,NK cells_OSI930,NK cells
1087,0.5400000214576721,CellOT,T cells CD8+_OSI930,T cells CD8+
1088,0.6399999856948853,CellOT,NK cells_Oxybenzone,NK cells
1089,0.7400000095367432,CellOT,T cells CD8+_Oxybenzone,T cells CD8+
1090,0.6000000238418579,CellOT,NK cells_PD0325901,NK cells
1091,0.6200000047683716,CellOT,T cells CD8+_PD0325901,T cells CD8+
1092,0.7799999713897705,CellOT,NK cells_PF03814735,NK cells
1093,0.5400000214576721,CellOT,T cells CD8+_PF03814735,T cells CD8+
1094,0.6399999856948853,CellOT,NK cells_PF04691502,NK cells
1095,0.6800000071525574,CellOT,T cells CD8+_PF04691502,T cells CD8+
1096,0.7599999904632568,CellOT,NK cells_PRT062607,NK cells
1097,0.7599999904632568,CellOT,T cells CD8+_PRT062607,T cells CD8+
1098,0.5799999833106995,CellOT,NK cells_Palbociclib,NK cells
1099,0.6200000047683716,CellOT,T cells CD8+_Palbociclib,T cells CD8+
1100,0.41999998688697815,CellOT,NK cells_Penfluridol,NK cells
1101,0.4000000059604645,CellOT,T cells CD8+_Penfluridol,T cells CD8+
1102,0.8999999761581421,CellOT,NK cells_Perhexiline,NK cells
1103,0.6399999856948853,CellOT,T cells CD8+_Perhexiline,T cells CD8+
1104,0.699999988079071,CellOT,NK cells_Phenylbutazone,NK cells
1105,0.4399999976158142,CellOT,T cells CD8+_Phenylbutazone,T cells CD8+
1106,0.8399999737739563,CellOT,NK cells_PitavastatinCalcium,NK cells
1107,0.5199999809265137,CellOT,T cells CD8+_PitavastatinCalcium,T cells CD8+
1108,0.5600000023841858,CellOT,NK cells_Pomalidomide,NK cells
1109,0.6200000047683716,CellOT,T cells CD8+_Pomalidomide,T cells CD8+
1110,0.46000000834465027,CellOT,NK cells_PorcnInhibitorIII,NK cells
1111,0.47999998927116394,CellOT,T cells CD8+_PorcnInhibitorIII,T cells CD8+
1112,0.8799999952316284,CellOT,NK cells_Prednisolone,NK cells
1113,0.7400000095367432,CellOT,T cells CD8+_Prednisolone,T cells CD8+
1114,0.9399999976158142,CellOT,NK cells_ProscillaridinAProscillaridinA,NK cells
1115,0.5199999809265137,CellOT,NK cells_Protriptyline,NK cells
1116,0.5199999809265137,CellOT,T cells CD8+_Protriptyline,T cells CD8+
1117,0.5,CellOT,NK cells_Quizartinib,NK cells
1118,0.4399999976158142,CellOT,T cells CD8+_Quizartinib,T cells CD8+
1119,0.5199999809265137,CellOT,NK cells_R428,NK cells
